Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Length,Is_Sequel,Console_Maker,Competition_Index,Publisher_Experience,Hit_Target,Critic_Score,User_Score,Total_Rating_Count,IGDB_Genres,Has_Critic_Score,Has_User_Score
2652.0,Dragon Warrior I&II,GB,2000,Role-Playing,Enix,0.0,0.0,0.77,0.0,0.77,19.0,0.0,Nintendo,1609.0,0.693147181,1.0,75.0,75.0,0.0,Role-playing (RPG)|Adventure,0.0,0.0
2653.0,Twisted Metal: Head On,PSP,2005,Action,Sony Computer Entertainment,0.71,0.0,0.0,0.06,0.77,22.0,1.0,Sony,1927.0,5.549076085,1.0,71.66666667,68.95312764,12.0,Shooter|Racing,1.0,1.0
2654.0,Need for Speed: Porsche Unleashed,PS,2000,Racing,Electronic Arts,0.43,0.29,0.0,0.05,0.77,33.0,1.0,Sony,1609.0,2.772588722,1.0,70.5,81.85999198,218.0,Racing|Simulator,0.0,1.0
2655.0,Mortal Kombat: Deception,XB,2004,Fighting,Midway Games,0.61,0.12,0.0,0.03,0.76,24.0,1.0,Microsoft,1689.0,4.844187086,1.0,76.66666667,73.86303365,104.0,Fighting|Puzzle,1.0,1.0
2656.0,Marvel vs. Capcom 2,PS2,2002,Fighting,Capcom,0.31,0.24,0.13,0.08,0.76,19.0,1.0,Sony,1831.0,4.477336814,1.0,71.8,70.64699592,0.0,Fighting,0.0,0.0
2657.0,FIFA Soccer 11,PS2,2010,Sports,Electronic Arts,0.11,0.29,0.0,0.36,0.76,14.0,1.0,Sony,3712.0,7.117205503,1.0,84.33333333,78.96878262,129.0,"Simulator, Sport",1.0,1.0
2658.0,That's So Raven,GBA,2004,Adventure,Disney Interactive Studios,0.54,0.2,0.0,0.01,0.76,15.0,0.0,Nintendo,1689.0,3.091042453,1.0,70.0,70.0,0.0,,0.0,0.0
2659.0,Syphon Filter: The Omega Strain,PS2,2004,Shooter,Sony Computer Entertainment,0.37,0.29,0.0,0.1,0.76,31.0,1.0,Sony,1689.0,5.375278408,1.0,66.66666667,66.66666667,3.0,Shooter,1.0,1.0
2660.0,Plants vs. Zombies: Garden Warfare,PS3,2014,Shooter,Electronic Arts,0.22,0.4,0.01,0.14,0.76,34.0,1.0,Sony,3043.0,7.420578905,1.0,79.68421053,73.72242575,138.0,Shooter|Tactical|Arcade,1.0,1.0
2661.0,FIFA 15,Wii,2014,Sports,Electronic Arts,0.24,0.46,0.0,0.06,0.76,7.0,1.0,Nintendo,3043.0,7.421177529,1.0,74.0,69.65731731,7.0,Sport,0.0,1.0
2662.0,Mercenaries: Playground of Destruction,PS2,2005,Action,LucasArts,0.64,0.02,0.0,0.1,0.76,38.0,1.0,Sony,1927.0,4.025351691,1.0,70.8,71.91977678,50.0,Shooter,1.0,1.0
2663.0,Taiko no Tatsujin: Tatakon de Dodon ga Don,PS2,2002,Misc,Namco Bandai Games,0.0,0.0,0.76,0.0,0.76,42.0,1.0,Sony,1831.0,3.433987204,1.0,57.5,57.5,0.0,,0.0,0.0
2664.0,Kane & Lynch: Dead Men,PS3,2007,Shooter,Eidos Interactive,0.29,0.32,0.01,0.13,0.76,22.0,1.0,Sony,2687.0,5.375278408,1.0,60.0,62.30776988,146.0,Shooter,1.0,1.0
2665.0,Kane & Lynch: Dead Men,X360,2007,Shooter,Eidos Interactive,0.36,0.31,0.01,0.08,0.76,22.0,1.0,Microsoft,2687.0,5.379897354,1.0,60.0,62.30776988,146.0,Shooter,1.0,1.0
2666.0,Pro Evolution Soccer 2015,PS4,2014,Sports,Konami Digital Entertainment,0.09,0.43,0.11,0.13,0.76,25.0,1.0,Sony,3043.0,6.548219103,1.0,81.16666667,75.36476866,84.0,Simulator|Sport,1.0,1.0
2667.0,Raving Rabbids: Travel in Time,Wii,2010,Adventure,Ubisoft,0.22,0.47,0.0,0.08,0.76,30.0,1.0,Nintendo,3712.0,6.91968385,1.0,64.6,53.8,8.0,Platform|Puzzle,1.0,1.0
2668.0,Legends of Wrestling,PS2,2001,Fighting,Acclaim Entertainment,0.37,0.29,0.0,0.1,0.76,20.0,0.0,Sony,1537.0,3.850147602,1.0,71.8,54.37230433,9.0,Fighting|Sport,0.0,1.0
2669.0,Lost Planet 2,X360,2010,Shooter,Capcom,0.38,0.24,0.08,0.06,0.76,13.0,1.0,Microsoft,3712.0,6.115892125,1.0,70.5,70.03619989,63.0,Shooter|Adventure,1.0,1.0
2670.0,Dark Souls II,X360,2014,Role-Playing,Namco Bandai Games,0.48,0.2,0.01,0.06,0.76,13.0,0.0,Microsoft,3043.0,6.606650186,1.0,90.25,84.74329842,812.0,Role-playing (RPG)|Adventure,1.0,1.0
2671.0,Tony Hawk's Pro Skater 2,N64,2001,Sports,Activision,0.59,0.16,0.0,0.01,0.76,24.0,1.0,Nintendo,1537.0,3.891820298,1.0,74.0,70.646260535,0.0,"Sport, Arcade",0.0,0.0
2672.0,Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,2006,Role-Playing,Capcom,0.09,0.03,0.62,0.02,0.76,50.0,1.0,Nintendo,2257.0,5.513428746,1.0,75.0,75.0,0.0,,0.0,0.0
2673.0,Just Dance 2019,NS,2018,Music,Ubisoft,0.43,0.26,0.0,0.07,0.76,15.0,1.0,Other,1570.0,7.386470849,1.0,55.0,61.49191698,18.0,Music,1.0,1.0
2674.0,The Walking Dead: A Telltale Games Series,X360,2012,Adventure,Telltale Games,0.55,0.13,0.0,0.07,0.76,41.0,1.0,Microsoft,1737.0,4.276666119,1.0,70.0,70.0,0.0,,0.0,0.0
2675.0,Mortal Kombat,PSV,2012,Fighting,Warner Bros. Interactive Entertainment,0.47,0.18,0.0,0.12,0.76,13.0,0.0,Sony,1737.0,4.820281566,1.0,71.8,63.0,4.0,Fighting,0.0,1.0
2676.0,Monopoly Streets,Wii,2010,Strategy,Electronic Arts,0.24,0.44,0.0,0.08,0.76,16.0,0.0,Nintendo,3712.0,7.118016204,1.0,68.5,74.30757674,13.0,Strategy|Quiz/Trivia|Card & Board Game,1.0,1.0
2677.0,Lego Marvel Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.36,0.03,0.06,0.76,24.0,0.0,Nintendo,1893.0,5.111987788,1.0,84.63157895,81.48590319,240.0,Puzzle|Hack and slash/Beat 'em up|Adventure,1.0,1.0
2678.0,Rockstar Games presents Table Tennis,X360,2006,Sports,Take-Two Interactive,0.28,0.39,0.0,0.09,0.76,36.0,0.0,Microsoft,2257.0,4.787491743,1.0,82.5,82.61768865,18.0,Simulator|Sport,1.0,1.0
2679.0,Super Monkey Ball: Touch & Roll,DS,2006,Platform,Sega,0.69,0.0,0.0,0.06,0.76,31.0,1.0,Nintendo,2257.0,5.924255797,1.0,73.33333333,68.81064655,9.0,Platform|Puzzle|Strategy,1.0,1.0
2680.0,Marvel vs. Capcom 2: New Age of Heroes,PS2,2002,Fighting,Capcom,0.31,0.24,0.13,0.08,0.76,38.0,1.0,Sony,1831.0,4.465908119,1.0,71.8,70.64699592,0.0,Fighting,0.0,0.0
2681.0,Cabela's Deer Hunt: 2004 Season,PS2,2003,Sports,Activision Value,0.37,0.29,0.0,0.1,0.76,31.0,1.0,Sony,1819.0,1.609437912,1.0,74.0,70.646260535,0.0,Shooter|Simulator|Sport,0.0,0.0
2682.0,Sonic Unleashed,PS2,2008,Platform,Sega,0.37,0.04,0.0,0.36,0.76,15.0,0.0,Sony,3121.0,6.391917113,1.0,65.83333333,62.26919006,134.0,Platform|Hack and slash/Beat 'em up|Adventure,1.0,1.0
2683.0,MTV Celebrity Deathmatch,PS2,2003,Fighting,Gotham Games,0.37,0.29,0.0,0.1,0.76,24.0,0.0,Sony,1819.0,1.791759469,1.0,59.0,50.80970614,16.0,Fighting,1.0,1.0
2684.0,Pok��Park 2: Wonders Be,Wii,2012,Action-Adventure,Nintendo,0.26,0.19,0.27,0.04,0.76,26.0,1.0,Nintendo,1737.0,6.840546529,1.0,74.02777778000001,73.36193876,0.0,,0.0,0.0
2685.0,ISS Pro Evolution,PS,2000,Sports,Konami,0.0,0.0,0.71,0.05,0.76,17.0,0.0,Sony,1609.0,0.0,1.0,74.0,70.55451036,23.0,Sport,0.0,1.0
2686.0,Super Monkey Ball: Touch & Roll,DS,2005,Platform,Sega,0.7,0.01,0.0,0.06,0.76,31.0,1.0,Nintendo,1927.0,5.697093487,1.0,73.33333333,68.81064655,9.0,Platform|Puzzle|Strategy,1.0,1.0
2687.0,FIFA Soccer 12,Wii,2011,Sports,EA Sports,0.15,0.51,0.0,0.1,0.76,14.0,1.0,Nintendo,3488.0,5.075173815,1.0,83.81818182,79.17169361,152.0,"Simulator, Sport",1.0,1.0
2688.0,The Lord of the Rings: Conquest,PS3,2009,Action,Electronic Arts,0.38,0.26,0.0,0.12,0.76,31.0,1.0,Sony,4489.0,6.929516771,1.0,70.0,70.440354015,0.0,Hack and slash/Beat 'em up|Adventure,0.0,0.0
2689.0,Just Dance 2018,NS,2017,Music,Ubisoft,0.3,0.4,0.0,0.06,0.76,15.0,1.0,Other,1573.0,7.368339686,1.0,71.66666667,70.85832442,16.0,Music,1.0,1.0
2690.0,Need for Speed: Shift,PSP,2009,Racing,Electronic Arts,0.16,0.38,0.01,0.21,0.76,21.0,1.0,Sony,4489.0,6.930494766,1.0,81.16666667,79.10533841,97.0,"Racing, Simulator",1.0,1.0
2691.0,Genji: Days of the Blade,PS3,2006,Action,Sony Computer Entertainment,0.18,0.38,0.06,0.14,0.76,24.0,1.0,Sony,2257.0,5.789960171,1.0,55.0,62.46065879,9.0,Hack and slash/Beat 'em up|Adventure,1.0,1.0
2692.0,True Crime: New York City,PS2,2005,Action,Activision,0.57,0.02,0.07,0.09,0.76,25.0,1.0,Sony,1927.0,5.720311777,1.0,64.0,65.18754599,65.0,Shooter|Adventure,1.0,1.0
2693.0,Driv3r,XB,2004,Racing,Atari,0.36,0.38,0.0,0.03,0.76,6.0,0.0,Microsoft,1689.0,5.105945474,1.0,70.5,70.14984667,0.0,Adventure,0.0,0.0
2694.0,The Sims 3,3DS,2011,Simulation,Electronic Arts,0.3,0.37,0.03,0.07,0.76,10.0,1.0,Nintendo,3488.0,7.254177846,1.0,70.0,70.0,0.0,Simulator,0.0,0.0
2695.0,Harvest Moon: Animal Parade,Wii,2008,Simulation,Rising Star Games,0.6,0.09,0.02,0.05,0.76,27.0,1.0,Nintendo,3121.0,3.583518938,1.0,70.0,70.21215883,9.0,Role-playing (RPG)|Simulator,0.0,1.0
2696.0,Ace Attorney Investigations: Miles Edgeworth,DS,2009,Adventure,Capcom,0.27,0.15,0.3,0.04,0.76,44.0,1.0,Nintendo,4489.0,5.976350909,1.0,81.0,78.39880237,79.0,Point-and-click|Puzzle|Simulator|Adventure|Visual Novel,1.0,1.0
2697.0,Deer Drive,Wii,2009,Sports,Big Ben Interactive,0.67,0.04,0.0,0.05,0.76,10.0,0.0,Nintendo,4489.0,3.044522438,1.0,74.0,70.646260535,0.0,Simulator,0.0,0.0
2698.0,Total War: Rome II,PC,2013,Strategy,Sega,0.12,0.53,0.0,0.11,0.76,18.0,1.0,PC,1893.0,6.992096427,1.0,71.90909091,74.86834361,198.0,Real Time Strategy (RTS)|Role-playing (RPG)|Strategy|Turn-based strategy (TBS),1.0,1.0
2699.0,SoulCalibur V,PS3,2012,Fighting,Namco Bandai Games,0.35,0.24,0.07,0.1,0.76,13.0,0.0,Sony,1737.0,6.295266001,1.0,79.5,74.18242783,91.0,Fighting|Simulator|Strategy|Arcade,1.0,1.0
2700.0,Assassin's Creed: Revelations,PC,2011,Action,Ubisoft,0.14,0.48,0.0,0.14,0.76,29.0,1.0,PC,3488.0,7.041411664,1.0,70.0,78.60023954,23.0,Adventure,0.0,1.0
2701.0,Drawn to Life: The Next Chapter,Wii,2009,Puzzle,THQ,0.29,0.39,0.0,0.08,0.76,31.0,1.0,Nintendo,4489.0,6.591673732,1.0,70.0,68.45910133,0.0,Platform|Adventure,0.0,0.0
2702.0,Portal 2,PC,2011,Shooter,Valve Software,0.33,0.32,0.0,0.11,0.76,8.0,1.0,PC,3488.0,1.791759469,1.0,92.44444444,91.93230176,4121.0,Platform|Puzzle|Adventure,1.0,1.0
2703.0,Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,2005,Role-Playing,Capcom,0.09,0.03,0.62,0.02,0.76,50.0,1.0,Nintendo,1927.0,5.351858133,1.0,75.0,75.0,0.0,,0.0,0.0
2704.0,MVP 06 NCAA Baseball,PS2,2006,Sports,Electronic Arts,0.62,0.02,0.0,0.1,0.75,20.0,0.0,Sony,2257.0,6.357842267,1.0,72.5,72.5,2.0,Sport,1.0,1.0
2705.0,DJ Hero 2,PS3,2010,Music,Activision,0.47,0.19,0.0,0.09,0.75,9.0,1.0,Sony,3712.0,6.786716951,1.0,86.42857143,84.12061498,25.0,Music,1.0,1.0
2706.0,LEGO City Undercover,PS4,2017,Platform,Warner Bros. Interactive Entertainment,0.17,0.46,0.01,0.12,0.75,20.0,0.0,Sony,1573.0,5.762051383,1.0,77.0,74.76949609,97.0,Platform|Racing|Hack and slash/Beat 'em up|Adventure,1.0,1.0
2707.0,Zone of the Enders,PS2,2001,Shooter,Konami Digital Entertainment,0.3,0.24,0.13,0.08,0.75,18.0,0.0,Sony,1537.0,3.688879454,1.0,74.0,73.36044525,42.0,Shooter|Hack and slash/Beat 'em up,0.0,1.0
2708.0,Sega Superstars Tennis,DS,2008,Sports,Sega,0.29,0.37,0.0,0.08,0.75,22.0,0.0,Nintendo,3121.0,6.393590754,1.0,74.0,70.646260535,0.0,Sport,0.0,0.0
2709.0,Tony Hawk's Underground 2,XB,2004,Sports,Activision,0.48,0.24,0.0,0.03,0.75,25.0,1.0,Microsoft,1689.0,5.446737372,1.0,74.0,70.646260535,0.0,Sport,0.0,0.0
2710.0,Shark Tale,PS2,2004,Action,Activision,0.37,0.29,0.0,0.1,0.75,10.0,0.0,Sony,1689.0,5.451038454,1.0,45.0,45.0,1.0,,1.0,1.0
2711.0,Spectrobes,DS,2007,Role-Playing,Disney Interactive Studios,0.67,0.03,0.0,0.06,0.75,10.0,0.0,Nintendo,2687.0,4.17438727,1.0,63.33333333,61.42499068,23.0,Role-playing (RPG)|Strategy,1.0,1.0
2712.0,Just Dance 2015,WiiU,2014,Music,Ubisoft,0.4,0.28,0.0,0.07,0.75,15.0,1.0,Nintendo,3043.0,7.250635512,1.0,76.66666667,82.66483626,21.0,Music,1.0,1.0
2713.0,Turok,X360,2008,Action,Touchstone,0.46,0.21,0.01,0.07,0.75,5.0,0.0,Microsoft,3121.0,0.693147181,1.0,75.0,68.90597828,73.0,Shooter,1.0,1.0
2714.0,Tearaway,PSV,2013,Adventure,Sony Computer Entertainment Europe,0.17,0.39,0.0,0.19,0.75,8.0,0.0,Sony,1893.0,1.945910149,1.0,91.2,86.98317755,59.0,Platform|Adventure,1.0,1.0
2715.0,X-Men Origins: Wolverine - Uncaged Edition,PS3,2009,Action,Activision,0.31,0.32,0.0,0.13,0.75,42.0,1.0,Sony,4489.0,6.583409222,1.0,70.0,70.440354015,0.0,,0.0,0.0
2716.0,Split/Second,PS3,2010,Racing,Disney Interactive Studios,0.31,0.31,0.01,0.12,0.75,12.0,0.0,Sony,3712.0,5.231108617,1.0,70.5,70.14984667,0.0,,0.0,0.0
2717.0,Mega Man X5,PS,2001,Platform,Capcom,0.3,0.21,0.2,0.05,0.75,11.0,0.0,Sony,1537.0,3.761200116,1.0,50.0,62.96704581,99.0,Shooter|Platform|Adventure,1.0,1.0
2718.0,Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,2001,Fighting,Capcom,0.22,0.17,0.3,0.06,0.75,45.0,1.0,Sony,1537.0,3.737669618,1.0,75.0,78.90693675,37.0,Fighting|Arcade,1.0,1.0
2719.0,Pro Evolution Soccer 2018,PS4,2017,Sports,Konami Digital Entertainment,0.12,0.36,0.19,0.09,0.75,25.0,1.0,Sony,1573.0,6.638567789,1.0,84.0,77.15966562,87.0,Simulator|Sport,1.0,1.0
2720.0,Tales of Vesperia,X360,2008,Role-Playing,Atari,0.32,0.18,0.19,0.05,0.75,17.0,0.0,Microsoft,3121.0,5.991464547,1.0,75.0,75.0,0.0,Role-playing (RPG)|Adventure,0.0,0.0
2721.0,LittleBigPlanet 3,PS3,2014,Platform,Sony Computer Entertainment,0.2,0.43,0.01,0.11,0.75,17.0,1.0,Sony,3043.0,7.104965448,1.0,77.9,74.94369925,122.0,Platform|Adventure,1.0,1.0
2722.0,Band Hero,PS3,2009,Music,Activision,0.41,0.24,0.0,0.11,0.75,9.0,0.0,Sony,4489.0,6.582025139,1.0,76.0,73.06139018,32.0,Music,1.0,1.0
2723.0,Marvel: Ultimate Alliance 2,PS3,2009,Role-Playing,Activision,0.49,0.16,0.0,0.09,0.75,27.0,1.0,Sony,4489.0,6.584791392,1.0,67.5,70.91753511,89.0,Role-playing (RPG)|Hack and slash/Beat 'em up|Adventure,1.0,1.0
2724.0,FIFA 19,NS,2018,Sports,Electronic Arts,0.18,0.47,0.06,0.05,0.75,7.0,1.0,Other,1570.0,7.492760301,1.0,50.0,64.67882585,9.0,Sport,1.0,1.0
2725.0,WWE SmackDown vs. Raw 2009,PSP,2008,Fighting,THQ,0.41,0.21,0.0,0.14,0.75,26.0,1.0,Sony,3121.0,6.473890696,1.0,71.8,70.64699592,0.0,Fighting,0.0,0.0
2726.0,Madden NFL 06,PSP,2005,Sports,Electronic Arts,0.69,0.0,0.0,0.06,0.75,13.0,1.0,Sony,1927.0,6.115892125,1.0,78.4,78.79753986,13.0,"Simulator, Sport",1.0,1.0
2727.0,Rare Replay,XOne,2015,Shooter,Microsoft Game Studios,0.47,0.21,0.01,0.07,0.75,11.0,0.0,Microsoft,1809.0,5.645446898,1.0,86.85714286,82.46125903,41.0,Shooter|Platform|Puzzle|Racing|Quiz/Trivia|Arcade,1.0,1.0
2728.0,The Godfather II,PS3,2009,Action,Electronic Arts,0.41,0.22,0.01,0.11,0.75,16.0,0.0,Sony,4489.0,6.931471806,1.0,65.0,67.44323464,90.0,Shooter|Racing|Adventure,1.0,1.0
2729.0,Dark Souls II,X360,2015,Role-Playing,Namco Bandai Games,0.49,0.19,0.01,0.07,0.75,13.0,0.0,Microsoft,1809.0,6.754604099,1.0,90.25,84.74329842,812.0,Role-playing (RPG)|Adventure,1.0,1.0
2730.0,Fire Emblem Echoes: Shadows of Valentia,3DS,2017,Role-Playing,Nintendo,0.34,0.16,0.21,0.05,0.75,39.0,1.0,Nintendo,1573.0,7.0800265,1.0,81.33333333,82.81892031,107.0,Role-playing (RPG)|Turn-based strategy (TBS)|Adventure,1.0,1.0
2731.0,Madagascar: Escape 2 Africa,DS,2008,Action,Activision,0.42,0.26,0.0,0.07,0.75,27.0,1.0,Nintendo,3121.0,6.410174882,1.0,70.0,70.440354015,0.0,Adventure,0.0,0.0
2732.0,Wall-E,PS2,2008,Platform,THQ,0.21,0.0,0.0,0.54,0.75,6.0,0.0,Sony,3121.0,6.472346295,1.0,72.9,70.76041235,0.0,Platform,0.0,0.0
2733.0,Borderlands: The Pre-Sequel,X360,2014,Shooter,Take-Two Interactive,0.46,0.22,0.01,0.06,0.75,27.0,1.0,Microsoft,3043.0,6.011267174,1.0,74.0,72.39122941,0.0,,0.0,0.0
2734.0,The Walking Dead: Season One,X360,2012,Adventure,Avanquest Software,0.55,0.14,0.0,0.05,0.75,28.0,1.0,Microsoft,1737.0,1.791759469,1.0,84.35294118,85.02336608,1668.0,Point-and-click|Adventure,1.0,1.0
2735.0,Mega Man X5,PS,2000,Platform,Capcom,0.3,0.21,0.2,0.05,0.75,11.0,0.0,Sony,1609.0,0.693147181,1.0,50.0,62.96704581,99.0,Shooter|Platform|Adventure,1.0,1.0
2736.0,The Amazing Spider-Man (Console Version),X360,2012,Action,Activision,0.43,0.26,0.0,0.06,0.75,40.0,0.0,Microsoft,1737.0,7.002155954,1.0,70.0,70.440354015,0.0,,0.0,0.0
2737.0,[Prototype 2],PS3,2012,Action,Activision,0.36,0.28,0.0,0.11,0.75,13.0,0.0,Sony,1737.0,7.003065459,1.0,70.0,70.440354015,0.0,,0.0,0.0
2738.0,Coded Arms,PSP,2005,Shooter,Konami Digital Entertainment,0.28,0.29,0.0,0.18,0.75,10.0,0.0,Sony,1927.0,5.298317367,1.0,50.0,50.0,1.0,Shooter,1.0,1.0
2739.0,Final Fantasy Tactics A2: Grimoire of the Rift,DS,2008,Role-Playing,Square Enix,0.38,0.03,0.3,0.04,0.75,46.0,1.0,Nintendo,3121.0,4.86753445,1.0,83.0,82.53386973,48.0,Role-playing (RPG)|Turn-based strategy (TBS)|Tactical,1.0,1.0
2740.0,WWE SmackDown vs. Raw 2010,Wii,2009,Fighting,THQ,0.51,0.17,0.0,0.07,0.75,26.0,1.0,Nintendo,4489.0,6.593044534,1.0,65.0,66.05715563,61.0,Fighting|Sport,1.0,1.0
2741.0,Red Faction: Guerrilla,PS3,2009,Shooter,THQ,0.33,0.28,0.02,0.12,0.75,22.0,1.0,Sony,4489.0,6.59441346,1.0,82.16666667,78.97407809,155.0,Shooter|Adventure,1.0,1.0
2742.0,WarioWare: Twisted!,GBA,2005,Puzzle,Nintendo,0.16,0.06,0.5,0.02,0.74,19.0,1.0,Nintendo,1927.0,5.560681631,1.0,90.0,82.84522211,24.0,Puzzle|Arcade,1.0,1.0
2743.0,Mortal Kombat: Unchained,PSP,2006,Fighting,Midway Games,0.67,0.01,0.0,0.06,0.74,24.0,1.0,Sony,2257.0,5.170483995,1.0,71.8,60.1805619,13.0,Fighting,0.0,1.0
2744.0,Tiger Woods PGA Tour 08,PS3,2007,Sports,Electronic Arts,0.22,0.38,0.0,0.14,0.74,23.0,1.0,Sony,2687.0,6.56948142,1.0,75.66666667,77.53176767,8.0,Simulator|Sport,1.0,1.0
2745.0,Midnight Club 3: DUB Edition,XB,2005,Racing,Take-Two Interactive,0.61,0.1,0.0,0.03,0.74,28.0,1.0,Microsoft,1927.0,4.394449155,1.0,75.2,71.64409495,59.0,Racing,1.0,1.0
2746.0,Yu-Gi-Oh! Dungeon Dice Monsters,GBA,2001,Misc,Konami Digital Entertainment,0.42,0.16,0.15,0.01,0.74,31.0,0.0,Nintendo,1537.0,3.713572067,1.0,57.5,57.5,0.0,,0.0,0.0
2747.0,Ace Combat: Assault Horizon,PS3,2011,Action,Namco Bandai Games,0.3,0.16,0.22,0.07,0.74,27.0,1.0,Sony,3488.0,6.142037406,1.0,81.6,75.23512291,45.0,Shooter|Simulator|Arcade,1.0,1.0
2748.0,Jump Ultimate Stars,DS,2006,Fighting,Nintendo,0.0,0.0,0.74,0.0,0.74,19.0,0.0,Nintendo,2257.0,5.789960171,1.0,71.8,75.53729107,16.0,Fighting,0.0,1.0
2749.0,Indiana Jones and the Staff of Kings,Wii,2009,Action,Activision,0.36,0.3,0.0,0.08,0.74,36.0,0.0,Nintendo,4489.0,6.586171655,1.0,50.0,58.27310111,17.0,Platform|Adventure,1.0,1.0
2750.0,Pirates of the Caribbean: At World's End,PS3,2007,Action,Disney Interactive Studios,0.17,0.41,0.0,0.15,0.74,40.0,1.0,Sony,2687.0,4.189654742,1.0,70.0,70.440354015,0.0,Adventure,0.0,0.0
2751.0,Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0.36,0.3,0.02,0.06,0.74,20.0,0.0,Microsoft,3488.0,5.739792912,1.0,75.0,75.0,0.0,,0.0,0.0
2752.0,Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,2012,Fighting,Namco Bandai Games,0.27,0.25,0.14,0.08,0.74,50.0,1.0,Sony,1737.0,6.29710932,1.0,77.0,73.70406463,66.0,Fighting,1.0,1.0
2753.0,Namco Museum Remix,Wii,2007,Shooter,Atari,0.68,0.0,0.0,0.05,0.74,18.0,0.0,Nintendo,2687.0,5.814130532,1.0,51.33333333,51.33333333,3.0,Shooter|Arcade,1.0,1.0
2754.0,Harvest Moon: Animal Parade,Wii,2009,Simulation,Natsume,0.58,0.08,0.02,0.05,0.74,27.0,1.0,Nintendo,4489.0,4.025351691,1.0,70.0,70.21215883,9.0,Role-playing (RPG)|Simulator,0.0,1.0
2755.0,The Lord of the Rings: The Two Towers,GBA,2002,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74,37.0,1.0,Nintendo,1831.0,4.94875989,1.0,70.0,70.440354015,0.0,,0.0,0.0
2756.0,Brink,PS3,2011,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.74,5.0,0.0,Sony,3488.0,4.477336814,1.0,73.375,58.86212437,81.0,Shooter,1.0,1.0
2757.0,LEGO Marvel Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,0.74,24.0,0.0,Nintendo,1893.0,5.117993812,1.0,84.63157895,81.48590319,240.0,Puzzle|Hack and slash/Beat 'em up|Adventure,1.0,1.0
2758.0,Resonance of Fate,PS3,2010,Role-Playing,Sega,0.2,0.22,0.24,0.09,0.74,17.0,0.0,Sony,3712.0,6.711740395,1.0,76.66666667,73.35998412,18.0,Role-playing (RPG),1.0,1.0
2759.0,Sniper Elite III,PS4,2014,Shooter,505 Games,0.25,0.37,0.0,0.12,0.74,16.0,0.0,Sony,3043.0,5.641907071,1.0,67.91666667,69.45792411,195.0,Shooter|Simulator|Tactical|Adventure,1.0,1.0
2760.0,Yu-Gi-Oh! Dungeon Dice Monsters,GBA,2003,Misc,Konami,0.42,0.16,0.15,0.01,0.74,31.0,0.0,Nintendo,1819.0,5.267858159,1.0,57.5,57.5,0.0,,0.0,0.0
2761.0,Burnout,PS2,2001,Racing,Acclaim Entertainment,0.36,0.28,0.0,0.1,0.74,7.0,0.0,Sony,1537.0,3.871201011,1.0,80.0,72.96599839,40.0,Racing,1.0,1.0
2762.0,Sonic Forces,NS,2017,Platform,Sega,0.39,0.27,0.01,0.06,0.74,12.0,0.0,Other,1573.0,7.104965448,1.0,56.72727273,56.08301227,114.0,Platform|Strategy|Adventure,1.0,1.0
2763.0,The Amazing Spider-Man (2012),X360,2012,Action-Adventure,Activision,0.43,0.24,0.0,0.07,0.74,29.0,0.0,Microsoft,1737.0,7.003974137,1.0,74.02777778000001,73.36193876,0.0,,0.0,0.0
2764.0,Mario & Luigi: Paper Jam,3DS,2015,Role-Playing,Nintendo,0.16,0.3,0.25,0.04,0.74,24.0,1.0,Nintendo,1809.0,7.006695227,1.0,74.93333333,69.9464495,36.0,Role-playing (RPG)|Adventure,1.0,1.0
2765.0,Blur,PS3,2010,Racing,Activision,0.22,0.37,0.02,0.13,0.74,4.0,0.0,Sony,3712.0,6.787844982,1.0,79.4,77.62386168,141.0,Racing|Sport|Arcade,1.0,1.0
2766.0,Crysis 2,PC,2011,Action,Electronic Arts,0.16,0.45,0.0,0.13,0.74,8.0,1.0,PC,3488.0,7.25488481,1.0,86.5,81.91679563,613.0,Shooter|Adventure,1.0,1.0
2767.0,LEGO Batman 2: DC Super Heroes,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.41,0.27,0.0,0.06,0.74,30.0,1.0,Nintendo,1737.0,4.828313737,1.0,80.7,77.04740351,147.0,Platform|Hack and slash/Beat 'em up|Adventure,1.0,1.0
2768.0,Tiger Woods PGA Tour 2001,PS2,2001,Sports,Electronic Arts,0.36,0.28,0.0,0.09,0.74,25.0,1.0,Sony,1537.0,4.248495242,1.0,74.0,70.646260535,0.0,Simulator|Sport,0.0,0.0
2769.0,Jampack Summer 2001,PS2,2001,Misc,Sony Computer Entertainment,0.36,0.28,0.0,0.1,0.74,19.0,1.0,Sony,1537.0,4.110873864,1.0,57.5,57.5,0.0,,0.0,0.0
